user2,nsh,0,9,1,1,10/1/1993,8:54:10
user2,cmd1,32,181,21,16,10/1/1993,8:54:21
sysadmin,pwd,1,3,0,0,10/1/1993,8:57:34
user2,nsh,0,16,2,1,10/1/1993,8:57:54
user2,cmd1,32,143,18,13,10/1/1993,8:58:12
user2,cmd2,1,7,1,1,10/1/1993,9:00:38
user4,cmd5,4,59,6,5,10/1/1993,9:01:06
user5,cmd6,16,4034,405,297,10/1/1993,9:01:56
sysadmin,pwd,1,15,2,1,10/1/1993,9:03:11
sysadmin,pwd,1,17,2,1,10/1/1993,9:03:57
sysadmin,pwd,1,14,2,1,10/1/1993,9:04:42
develop1,ls,1,14,2,1,10/1/1993,9:05:05
sysadmin,pwd,1,296,30,22,10/1/1993,9:05:33
user4,cmd5,4,51,6,4,10/1/1993,9:09:37
sysadmin,pwd,1,4,1,0,10/1/1993,9:11:08
user2,cmd2,1,10,1,1,10/1/1993,9:11:57
user4,cmd5,4,52,6,4,10/1/1993,9:13:23
sysadmin,pwd,1,3,0,0,10/1/1993,9:18:22
user2,nsh,0,10,1,1,10/1/1993,9:20:47
user2,cmd1,32,147,18,13,10/1/1993,9:20:59
user2,cmd2,1,19,2,1,10/1/1993,9:23:29
user4,cmd5,4,60,6,5,10/1/1993,9:23:43
sysadmin,pwd,1,3,0,0,10/1/1993,9:26:05
sysadmin,pwd,1,26,3,2,10/1/1993,9:31:51
develop0,cmd7,0,266,27,20,10/1/1993,9:32:39
sysadmin,pwd,1,24,3,2,10/1/1993,9:32:54
develop0,cmd4,4,21,3,2,10/1/1993,9:33:44
sysadmin,pwd,1,23,2,2,10/1/1993,9:33:51
user2,nsh,0,13,1,1,10/1/1993,9:34:18
user2,cmd1,32,200,23,17,10/1/1993,9:34:34
sysadmin,pwd,1,31,3,2,10/1/1993,9:34:55
develop0,cmd4,4,35,4,3,10/1/1993,9:35:49
sysadmin,pwd,1,3,0,0,10/1/1993,9:36:40
user2,cmd2,1,8,1,1,10/1/1993,9:37:56
user2,nsh,0,10,1,1,10/1/1993,9:40:48
user2,cmd1,32,732,76,56,10/1/1993,9:40:59
sysadmin,pwd,1,3,0,0,10/1/1993,9:44:23
user2,cmd2,1,7,1,1,10/1/1993,9:47:52
sysadmin,pwd,1,3,0,0,10/1/1993,9:51:50
user4,cmd5,4,63,7,5,10/1/1993,9:52:55
user2,cmd2,1,10,1,1,10/1/1993,9:53:16
user2,nsh,0,10,1,1,10/1/1993,9:54:14
user2,cmd1,32,727,76,56,10/1/1993,9:54:26
sysadmin,pwd,1,14,2,1,10/1/1993,9:57:28
sysadmin,pwd,1,16,2,1,10/1/1993,9:58:22
sysadmin,pwd,1,16,2,1,10/1/1993,9:59:18
sysadmin,pwd,1,21,2,2,10/1/1993,10:00:15
user4,cmd5,4,53,6,4,10/1/1993,10:00:30
sysadmin,pwd,1,3,0,0,10/1/1993,10:01:31
user6,cmd8,32,120,15,11,10/1/1993,10:02:32
user7,cmd9,16,133,15,11,10/1/1993,10:03:27
user2,cmd2,1,8,1,1,10/1/1993,10:06:39
user2,nsh,0,11,1,1,10/1/1993,10:07:21
user2,cmd1,32,166,20,15,10/1/1993,10:07:34
sysadmin,pwd,1,5,1,0,10/1/1993,10:08:58
user2,nsh,0,10,1,1,10/1/1993,10:10:32
user2,cmd1,32,785,82,60,10/1/1993,10:10:44
user7,cmd9,16,151,17,12,10/1/1993,10:11:52
user4,cmd5,4,290,29,22,10/1/1993,10:11:59
user5,cmd6,16,5057,507,372,10/1/1993,10:12:01
user6,cmd8,32,593,63,46,10/1/1993,10:16:08
sysadmin,pwd,1,5,1,0,10/1/1993,10:16:24
user7,cmd9,16,123,14,10,10/1/1993,10:18:10
user7,cmd9,16,152,17,12,10/1/1993,10:21:47
sysadmin,pwd,1,19,2,1,10/1/1993,10:22:11
sysadmin,pwd,1,19,2,1,10/1/1993,10:23:10
user2,cmd2,1,29,3,2,10/1/1993,10:23:59
user4,cmd5,4,71,8,6,10/1/1993,10:24:02
sysadmin,pwd,1,14,2,1,10/1/1993,10:24:30
sysadmin,pwd,1,295,30,22,10/1/1993,10:25:23
user6,cmd8,32,136,17,12,10/1/1993,10:26:05
user6,cmd8,32,172,20,15,10/1/1993,10:28:24
user4,cmd5,4,69,7,5,10/1/1993,10:30:29
user6,cmd8,32,566,60,44,10/1/1993,10:31:20
user2,nsh,0,20,2,1,10/1/1993,10:31:23
sysadmin,pwd,1,4,1,0,10/1/1993,10:31:27
user2,cmd1,32,807,84,62,10/1/1993,10:31:48
user4,cmd5,4,70,7,5,10/1/1993,10:35:50
sysadmin,pwd,1,3,0,0,10/1/1993,10:38:50
user6,cmd8,32,4750,478,351,10/1/1993,10:40:48
user2,cmd2,1,7,1,1,10/1/1993,10:45:19
sysadmin,pwd,1,3,0,0,10/1/1993,10:46:08
sysadmin,pwd,1,15,2,1,10/1/1993,10:51:47
sysadmin,pwd,1,16,2,1,10/1/1993,10:53:05
sysadmin,pwd,1,18,2,1,10/1/1993,10:53:51
sysadmin,pwd,1,295,30,22,10/1/1993,10:54:37
sysadmin,pwd,1,3,0,0,10/1/1993,11:00:23
user1,ls,1,3,0,0,10/1/1993,11:07:28
sysadmin,pwd,1,3,0,0,10/1/1993,11:08:56
user2,nsh,0,12,1,1,10/1/1993,11:12:04
user2,cmd1,32,748,78,57,10/1/1993,11:12:19
user4,cmd5,4,78,8,6,10/1/1993,11:13:16
sysadmin,pwd,1,3,0,0,10/1/1993,11:16:37
user4,cmd5,4,68,7,5,10/1/1993,11:18:53
user2,cmd2,1,9,1,1,10/1/1993,11:19:33
sysadmin,pwd,1,15,2,1,10/1/1993,11:22:39
user4,cmd5,4,64,7,5,10/1/1993,11:23:40
sysadmin,pwd,1,17,2,1,10/1/1993,11:23:47
user2,cmd2,1,16,2,1,10/1/1993,11:24:51
sysadmin,pwd,1,15,2,1,10/1/1993,11:25:11
sysadmin,pwd,1,294,30,22,10/1/1993,11:25:59
user2,nsh,0,20,2,1,10/1/1993,11:27:09
user2,cmd1,32,206,24,17,10/1/1993,11:27:35
user4,cmd5,4,74,8,6,10/1/1993,11:29:54
sysadmin,pwd,1,7,1,1,10/1/1993,11:31:43
user2,nqs5,32,260,29,21,10/1/1993,11:31:45
develop0,cmd7,0,2363,236,173,10/1/1993,11:32:22
develop0,cmd4,4,138,14,10,10/1/1993,11:33:21
develop0,cmd4,4,24,3,2,10/1/1993,11:36:02
develop0,cmd4,8,37,5,3,10/1/1993,11:37:44
develop0,ls,1,4,1,0,10/1/1993,11:40:27
develop0,cp,1,4,1,0,10/1/1993,11:41:07
develop0,cp,1,4,1,0,10/1/1993,11:41:15
sysadmin,pwd,1,3,0,0,10/1/1993,11:41:31
develop0,cmd9,32,14,5,3,10/1/1993,11:47:15
develop0,cmd9,4,23,3,2,10/1/1993,11:47:34
sysadmin,pwd,1,5,1,0,10/1/1993,11:48:57
develop0,cmd10,4,19,2,2,10/1/1993,11:49:08
develop0,cmd10,4,54,6,4,10/1/1993,11:50:05
user2,nqs6,32,500,53,39,10/1/1993,11:50:35
develop0,cmd10,8,355,36,27,10/1/1993,11:51:13
sysadmin,pwd,1,15,2,1,10/1/1993,11:54:37
intel0,cmd11,32,235,27,20,10/1/1993,11:55:15
sysadmin,pwd,1,23,2,2,10/1/1993,11:55:40
sysadmin,pwd,1,19,2,1,10/1/1993,11:56:33
user7,cmd9,16,4,2,1,10/1/1993,11:57:27
sysadmin,pwd,1,2,0,0,10/1/1993,11:57:29
user7,cmd9,16,29,5,3,10/1/1993,11:57:55
sysadmin,pwd,1,5,1,0,10/1/1993,11:58:39
user7,cmd9,16,159,18,13,10/1/1993,11:59:00
user2,nqs7,32,1342,137,101,10/1/1993,11:59:43
develop0,cmd10,8,594,60,44,10/1/1993,12:00:15
develop0,ls,1,5,1,0,10/1/1993,12:02:09
user5,cmd6,16,1641,166,122,10/1/1993,12:03:17
user7,cmd9,16,134,15,11,10/1/1993,12:03:21
user8,cmd12,1,21,2,2,10/1/1993,12:05:10
sysadmin,pwd,1,3,0,0,10/1/1993,12:06:26
user7,cmd9,16,134,15,11,10/1/1993,12:08:08
user8,cmd12,1,23,2,2,10/1/1993,12:08:24
develop0,cmd10,8,80,9,6,10/1/1993,12:10:15
user7,cmd9,16,126,14,10,10/1/1993,12:11:55
develop0,cp,1,5,1,0,10/1/1993,12:12:17
develop0,cp,1,80,8,6,10/1/1993,12:12:24
user7,cmd9,16,135,15,11,10/1/1993,12:15:20
sysadmin,pwd,1,12,1,1,10/1/1993,12:15:21
user7,cmd9,16,89,11,8,10/1/1993,12:18:39
user2,cmd2,1,8,1,1,10/1/1993,12:19:30
user7,cmd9,16,590,61,44,10/1/1993,12:20:48
sysadmin,pwd,1,21,2,2,10/1/1993,12:21:12
sysadmin,pwd,1,23,2,2,10/1/1993,12:22:00
user2,nqs8,32,493,53,39,10/1/1993,12:22:25
sysadmin,pwd,1,21,2,2,10/1/1993,12:22:57
user6,cmd8,32,459,49,36,10/1/1993,12:22:59
sysadmin,pwd,1,282,28,21,10/1/1993,12:25:10
user8,cmd12,1,27,3,2,10/1/1993,12:26:47
sysadmin,pwd,1,3,0,0,10/1/1993,12:30:35
special,CUBE,H,1080,#VALUE!,#VALUE!,10/1/1993,12:31:00
user2,cmd2,1,16,2,1,10/1/1993,12:49:21
user3,cmd3,1,13,1,1,10/1/1993,12:49:30
user2,nqs9,32,485,52,38,10/1/1993,12:50:13
user3,cmd3,1,935,94,69,10/1/1993,12:50:14
sysadmin,pwd,1,14,2,1,10/1/1993,12:53:12
sysadmin,pwd,1,16,2,1,10/1/1993,12:54:10
root,ls,1,754,76,55,10/1/1993,12:54:24
sysadmin,pwd,1,16,2,1,10/1/1993,12:55:09
user6,cmd8,32,488,52,38,10/1/1993,12:55:49
sysadmin,pwd,1,33,3,2,10/1/1993,12:55:59
sysadmin,pwd,1,4,1,0,10/1/1993,12:58:09
user2,nqs10,32,651,68,50,10/1/1993,12:58:49
user6,cmd8,32,424,46,33,10/1/1993,13:04:02
sysadmin,pwd,1,8,1,1,10/1/1993,13:06:43
root,cmd13,1,923,92,68,10/1/1993,13:07:28
user2,nqs11,32,2860,289,212,10/1/1993,13:09:58
user6,cmd8,32,180,21,16,10/1/1993,13:11:18
user6,cmd8,32,155,19,14,10/1/1993,13:14:54
sysadmin,pwd,1,4,1,0,10/1/1993,13:16:49
user6,cmd8,32,4472,450,330,10/1/1993,13:19:29
sysadmin,pwd,1,17,2,1,10/1/1993,13:22:39
sysadmin,pwd,1,17,2,1,10/1/1993,13:23:54
sysadmin,pwd,1,21,2,2,10/1/1993,13:24:46
sysadmin,pwd,1,22,2,2,10/1/1993,13:25:37
sysadmin,pwd,1,6,1,1,10/1/1993,13:26:55
user1,ls,1,8,1,1,10/1/1993,13:32:03
sysadmin,pwd,1,3,0,0,10/1/1993,13:34:25
user2,cmd2,1,9,1,1,10/1/1993,13:36:46
intel0,cmd14,1,12,1,1,10/1/1993,13:40:11
intel0,nsh,0,61,6,4,10/1/1993,13:40:56
sysadmin,pwd,1,3,0,0,10/1/1993,13:41:48
user2,cmd2,1,13,1,1,10/1/1993,13:47:06
sysadmin,pwd,1,15,2,1,10/1/1993,13:47:30
sysadmin,pwd,1,15,2,1,10/1/1993,13:48:21
sysadmin,pwd,1,22,2,2,10/1/1993,13:49:09
sysadmin,pwd,1,21,2,2,10/1/1993,13:49:58
sysadmin,pwd,1,4,1,0,10/1/1993,13:51:08
user4,cmd5,4,106,11,8,10/1/1993,13:54:17
sysadmin,pwd,1,4,1,0,10/1/1993,13:58:27
user2,nsh,0,9,1,1,10/1/1993,13:59:20
user2,cmd1,32,362,39,29,10/1/1993,13:59:32
user2,nqs12,32,1125,116,85,10/1/1993,14:05:42
sysadmin,pwd,1,5,1,0,10/1/1993,14:05:50
intel0,cmd14,1,12,1,1,10/1/1993,14:08:28
sysadmin,pwd,1,15,2,1,10/1/1993,14:11:36
sysadmin,pwd,1,17,2,1,10/1/1993,14:12:23
user4,cmd8,32,522,55,41,10/1/1993,14:12:54
user2,cmd2,1,17,2,1,10/1/1993,14:13:12
sysadmin,pwd,1,19,2,1,10/1/1993,14:13:54
user4,cmd17,4,454,46,34,10/1/1993,14:14:01
user1,ls,1,4,1,0,10/1/1993,14:14:31
sysadmin,pwd,1,21,2,2,10/1/1993,14:14:56
user9,cmd16,4,44,5,4,10/1/1993,14:15:13
user9,cmd15,2,21,2,2,10/1/1993,14:15:35
sysadmin,pwd,1,4,1,0,10/1/1993,14:16:06
user1,ls,1,3,0,0,10/1/1993,14:18:23
user4,cmd8,32,83,12,8,10/1/1993,14:22:34
user4,cmd17,4,6,1,1,10/1/1993,14:23:41
sysadmin,pwd,1,3,0,0,10/1/1993,14:24:08
user4,cmd8,32,175,21,15,10/1/1993,14:24:16
user4,cmd17,4,108,11,8,10/1/1993,14:25:24
user2,nqs13,32,222,25,19,10/1/1993,14:25:35
user2,cmd2,1,11,1,1,10/1/1993,14:28:51
user2,nqs14,32,372,40,30,10/1/1993,14:29:37
sysadmin,pwd,1,6,1,1,10/1/1993,14:31:36
user2,nqs15,32,922,95,70,10/1/1993,14:36:58
sysadmin,pwd,1,17,2,1,10/1/1993,14:38:11
sysadmin,pwd,1,41,4,3,10/1/1993,14:39:26
sysadmin,pwd,1,14,2,1,10/1/1993,14:40:16
sysadmin,pwd,1,15,2,1,10/1/1993,14:41:08
intel0,cmd11,64,6,7,5,10/1/1993,14:41:32
intel0,pwd,1,12,1,1,10/1/1993,14:41:55
sysadmin,pwd,1,3,0,0,10/1/1993,14:42:18
intel0,cmd11,64,3,7,5,10/1/1993,14:42:32
intel0,cmd11,32,219,25,18,10/1/1993,14:43:08
intel0,pwd,64,38,10,7,10/1/1993,14:43:42
intel0,pwd,64,39,10,8,10/1/1993,14:44:36
intel0,pwd,1,142,14,10,10/1/1993,14:45:30
user2,cmd2,1,103,10,8,10/1/1993,14:45:32
user2,cmd2,1,60,6,4,10/1/1993,14:47:29
user2,cmd2,1,11,1,1,10/1/1993,14:48:49
intel0,pwd,1,24,3,2,10/1/1993,14:48:51
intel0,pwd,64,3,7,5,10/1/1993,14:49:37
sysadmin,pwd,1,3,0,0,10/1/1993,14:50:11
intel0,cmd9,32,71,10,8,10/1/1993,14:51:15
root,cmd9,64,3,7,5,10/1/1993,14:53:13
special,CUBE,S,480,#VALUE!,#VALUE!,10/1/1993,14:54:00
user2,cmd2,1,11,1,1,10/1/1993,15:02:10
user2,nqs16,32,2689,272,200,10/1/1993,15:02:34
sysadmin,pwd,1,18,2,1,10/1/1993,15:03:44
sysadmin,pwd,1,14,2,1,10/1/1993,15:04:35
sysadmin,pwd,1,21,2,2,10/1/1993,15:05:26
sysadmin,pwd,1,16,2,1,10/1/1993,15:06:19
sysadmin,pwd,1,3,0,0,10/1/1993,15:07:34
user2,cmd2,1,12,1,1,10/1/1993,15:09:58
intel0,cmd11,64,161,23,17,10/1/1993,15:11:16
sysadmin,pwd,1,14,2,1,10/1/1993,15:13:26
sysadmin,pwd,1,24,3,2,10/1/1993,15:14:19
intel0,cmd11,32,220,25,18,10/1/1993,15:14:48
intel1,cmd18,64,253,32,23,10/1/1993,15:14:52
user4,cmd8,32,1268,130,95,10/1/1993,15:20:55
user4,cmd17,4,1207,121,89,10/1/1993,15:21:56
sysadmin,pwd,1,4,1,0,10/1/1993,15:24:07
user2,cmd2,1,9,1,1,10/1/1993,15:26:55
sysadmin,pwd,1,3,0,0,10/1/1993,15:31:41
user2,cmd2,1,9,1,1,10/1/1993,15:36:47
user4,cmd8,32,287,32,23,10/1/1993,15:45:09
user4,cmd17,4,224,23,17,10/1/1993,15:46:12
user4,cmd8,32,294,33,24,10/1/1993,15:51:21
user4,cmd17,4,232,24,17,10/1/1993,15:52:23
user2,nqs17,32,115,15,11,10/1/1993,15:56:55
user2,nqs18,32,183,22,16,10/1/1993,16:04:26
user2,nqs19,32,2683,272,199,10/1/1993,16:08:49
user0,nsh,0,20775,2078,1524,10/1/1993,16:09:15
user4,cmd5,4,101,11,8,10/1/1993,16:19:25
user2,cmd2,1,12,1,1,10/1/1993,16:28:57
user2,cmd0,1,12,1,1,10/1/1993,16:33:41
user2,cmd2,1,10,1,1,10/1/1993,16:43:12
user2,cmd2,1,7,1,1,10/1/1993,16:48:43
intel1,cmd18,64,247,31,23,10/1/1993,16:57:25
user2,nqs20,32,286,32,23,10/1/1993,16:57:32
intel1,cmd18,64,243,31,23,10/1/1993,17:03:41
user2,nqs21,32,895,93,68,10/1/1993,17:04:59
intel1,cmd18,64,221,29,21,10/1/1993,17:08:09
user2,nqs22,32,2674,271,198,10/1/1993,17:24:23
develop1,ls,1,11,1,1,10/1/1993,18:05:03
sysadmin,pwd,1,3,0,0,10/1/1993,19:10:06
sysadmin,pwd,1,2,0,0,10/1/1993,19:17:37
sysadmin,pwd,1,2,0,0,10/1/1993,19:25:07
sysadmin,pwd,1,14,2,1,10/1/1993,19:30:42
sysadmin,pwd,1,17,2,1,10/1/1993,19:31:54
sysadmin,pwd,1,16,2,1,10/1/1993,19:32:40
sysadmin,pwd,1,14,2,1,10/1/1993,19:33:28
sysadmin,pwd,1,2,0,0,10/1/1993,19:34:37
sysadmin,pwd,1,2,0,0,10/1/1993,19:41:47
sysadmin,pwd,1,2,0,0,10/1/1993,19:49:20
sysadmin,pwd,1,20,2,2,10/1/1993,19:54:53
sysadmin,pwd,1,21,2,2,10/1/1993,19:55:43
sysadmin,pwd,1,14,2,1,10/1/1993,19:56:34
sysadmin,pwd,1,13,1,1,10/1/1993,19:57:21
sysadmin,pwd,1,3,0,0,10/1/1993,19:58:24
user2,nqs23,32,9078,911,668,10/1/1993,20:00:08
sysadmin,pwd,1,4,1,0,10/1/1993,20:05:42
sysadmin,pwd,1,3,0,0,10/1/1993,20:13:07
sysadmin,pwd,1,20,2,2,10/1/1993,20:18:47
sysadmin,pwd,1,3,0,0,10/1/1993,22:18:15
sysadmin,pwd,1,2,0,0,10/1/1993,22:25:22
user10,nqs24,128,10925,1105,811,10/1/1993,22:31:31
root,cmd19,0,2,0,0,10/2/1993,0:05:08
root,cmd19,0,2,0,0,10/2/1993,0:05:12
user5,nqs25,16,6959,698,512,10/2/1993,1:33:43
sysadmin,pwd,1,3,0,0,10/2/1993,1:38:50
sysadmin,pwd,1,2,0,0,10/2/1993,1:46:06
sysadmin,pwd,1,20,2,2,10/2/1993,1:51:39
sysadmin,pwd,1,14,2,1,10/2/1993,1:52:24
sysadmin,pwd,1,17,2,1,10/2/1993,1:53:13
sysadmin,pwd,1,19,2,1,10/2/1993,1:54:03
sysadmin,pwd,1,2,0,0,10/2/1993,1:55:17
sysadmin,pwd,1,3,0,0,10/2/1993,2:02:33
sysadmin,pwd,1,2,0,0,10/2/1993,2:10:17
sysadmin,pwd,1,21,2,2,10/2/1993,2:15:53
sysadmin,pwd,1,22,2,2,10/2/1993,2:16:40
sysadmin,pwd,1,17,2,1,10/2/1993,2:17:35
sysadmin,pwd,1,16,2,1,10/2/1993,2:18:22
sysadmin,pwd,1,3,0,0,10/2/1993,2:19:25
sysadmin,pwd,1,3,0,0,10/2/1993,2:27:05
sysadmin,pwd,1,3,0,0,10/2/1993,2:34:21
sysadmin,pwd,1,20,2,2,10/2/1993,2:39:57
sysadmin,pwd,1,15,2,1,10/2/1993,2:40:44
sysadmin,pwd,1,14,2,1,10/2/1993,2:41:30
sysadmin,pwd,1,15,2,1,10/2/1993,2:42:39
sysadmin,pwd,1,2,0,0,10/2/1993,2:43:49
sysadmin,pwd,1,3,0,0,10/2/1993,2:51:12
sysadmin,pwd,1,2,0,0,10/2/1993,2:58:27
sysadmin,pwd,1,20,2,2,10/2/1993,3:04:10
sysadmin,pwd,1,15,2,1,10/2/1993,3:05:10
sysadmin,pwd,1,16,2,1,10/2/1993,3:06:02
sysadmin,pwd,1,19,2,1,10/2/1993,3:06:54
sysadmin,pwd,1,4,1,0,10/2/1993,3:08:06
sysadmin,pwd,1,3,0,0,10/2/1993,3:14:22
sysadmin,pwd,1,2,0,0,10/2/1993,3:15:32
sysadmin,pwd,1,3,0,0,10/2/1993,3:21:55
sysadmin,pwd,1,2,0,0,10/2/1993,3:22:47
sysadmin,pwd,1,20,2,2,10/2/1993,3:28:22
sysadmin,pwd,1,21,2,2,10/2/1993,3:29:18
sysadmin,pwd,1,3,0,0,10/2/1993,3:29:39
special,CUBE,S,2580,#VALUE!,#VALUE!,10/2/1993,3:35:00
sysadmin,pwd,1,21,2,2,10/2/1993,4:23:19
root,pwd,1,4,1,0,10/2/1993,4:24:10
sysadmin,pwd,1,15,2,1,10/2/1993,4:24:17
sysadmin,pwd,1,14,2,1,10/2/1993,4:25:06
sysadmin,pwd,1,15,2,1,10/2/1993,4:25:50
sysadmin,pwd,1,2,0,0,10/2/1993,4:26:52
sysadmin,pwd,1,3,0,0,10/2/1993,4:34:06
sysadmin,pwd,1,2,0,0,10/2/1993,4:41:15
sysadmin,pwd,1,21,2,2,10/2/1993,4:46:46
sysadmin,pwd,1,13,1,1,10/2/1993,4:47:32
sysadmin,pwd,1,19,2,1,10/2/1993,4:48:20
sysadmin,pwd,1,15,2,1,10/2/1993,4:49:11
sysadmin,pwd,1,3,0,0,10/2/1993,4:50:21
sysadmin,pwd,1,2,0,0,10/2/1993,4:57:30
sysadmin,pwd,1,2,0,0,10/2/1993,5:04:44
sysadmin,pwd,1,21,2,2,10/2/1993,5:10:21
sysadmin,pwd,1,14,2,1,10/2/1993,5:11:08
sysadmin,pwd,1,17,2,1,10/2/1993,5:11:53
sysadmin,pwd,1,15,2,1,10/2/1993,5:12:39
sysadmin,pwd,1,3,0,0,10/2/1993,5:13:42
sysadmin,pwd,1,2,0,0,10/2/1993,5:20:56
